cdl_dataset/dataset/Clean_the_bathroom/g2.txt,Prepare a sink of soapy water in the bathroom.,"['walk_executor(sink_307)', 'walk_executor(faucet_308)', 'switchoff_executor(faucet_308)', 'switchon
_executor(faucet_308)', 'switchoff_executor(faucet_308)', 'walk_executor(sink_307)', 'walk_executor(
faucet_308)', 'switchon_executor(faucet_308)', 'walk_executor(bathroom_cabinet_305)', 'open_executor
(bathroom_cabinet_305)', 'walk_executor(bookshelf_189)', 'open_executor(bookshelf_189)', 'walk_execu
tor(wallshelf_301)', 'walk_executor(wallshelf_191)', 'walk_executor(wallshelf_190)', 'walk_executor(
photoframe_361)', 'walk_executor(detergent_2108)', 'walk_executor(filing_cabinet_378)', 'walk_execut
or(soap_2038)', 'walk_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(sink_1
33)', 'walk_executor(soap_2037)', 'walk_executor(soap_2038)', 'walk_executor(faucet_134)', 'switchon
_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(faucet_308)', 'switchoff_ex
ecutor(faucet_308)', 'walk_executor(soap_2037)', 'grab_executor(soap_2037)', 'walk_executor(sink_307
)', 'putin_executor(soap_2037, sink_307)', 'walk_executor(faucet_308)', 'switchon_executor(faucet_30
8)', 'switchoff_executor(faucet_308)']","Time consume: 728 seconds
Exp_helper query times: 1
Guidance query times: 3
library scale: 60",1,Scene_id: 2
cdl_dataset/dataset/Drink/g3.txt,Get a cup of water and add some sliced kiwi inside.,"['walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(dresser_358)', 'open_e
xecutor(dresser_358)', 'walk_executor(dresser_108)', 'open_executor(dresser_108)', 'walk_executor(ki
tchen_counter_230)', 'walk_executor(cup_2063)', 'grab_executor(cup_2063)', 'walk_executor(sink_42)',
 'putin_executor(cup_2063, sink_42)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'w
alk_executor(cup_2063)', 'grab_executor(cup_2063)', 'walk_executor(faucet_43)', 'switchoff_executor(
faucet_43)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_28
9)', 'grab_executor(food_kiwi_2027)', 'walk_executor(cutting_board_2051)', 'put_executor(food_kiwi_2
027, cutting_board_2051)', 'walk_executor(knife_2050)', 'grab_executor(knife_2050)', 'walk_executor(
food_kiwi_2027)', 'cut_executor(food_kiwi_2027)', 'grab_executor(food_kiwi_2027) (Failed)', 'walk_ex
ecutor(basket_for_clothes_2006)', 'put_executor(knife_2050, basket_for_clothes_2006)', 'walk_executo
r(food_kiwi_2027)', 'grab_executor(food_kiwi_2027)', 'walk_executor(cup_2063)', 'putin_executor(food
_kiwi_2027, cup_2063)']","Time consume: 151 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 60","Keystate: k1 - Requires: 3 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Cook_some_food/g3.txt,"Wash all the vegetables, then put them in a pot and boil them on the stove. Then cool them in a bowl
.","['walk_executor(kitchen_counter_122)', 'walk_executor(fridge_126)', 'switchoff_executor(fridge_126)'
, 'open_executor(fridge_126)', 'grab_executor(food_vegetable_2113)', 'walk_executor(sink_19)', 'puti
n_executor(food_vegetable_2113, sink_19)', 'walk_executor(food_vegetable_2113)', 'wash_executor(food
_vegetable_2113)', 'walk_executor(stove_2135)', 'open_executor(stove_2135)', 'walk_executor(pot_2138
)', 'open_executor(pot_2138)', 'walk_executor(food_vegetable_2113)', 'grab_executor(food_vegetable_2
113)', 'walk_executor(pot_2138)', 'putin_executor(food_vegetable_2113, pot_2138)', 'grab_executor(po
t_2138)', 'walk_executor(stove_2135)', 'put_executor(pot_2138, stove_2135)', 'close_executor(stove_2
135)', 'switchon_executor(stove_2135)', 'walk_executor(food_vegetable_2113)', 'grab_executor(food_ve
getable_2113)', 'walk_executor(bowl_2140)', 'putin_executor(food_vegetable_2113, bowl_2140)']","Time consume: 337 seconds
Exp_helper query times: 0
Guidance query times: 2
library scale: 60","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 10 steps
Keystate: k3 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Turn_on_light/g2.txt,Turn on the lights in the bedroom. Then turn on the lights in the bathroom.,"['walk_executor(light_212)', 'switchon_executor(light_212)', 'walk_executor(light_39)', 'switchon_ex
ecutor(light_39)']","Time consume: 14 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 61",1,Scene_id: 1
cdl_dataset/dataset/Cook_some_food/g2.txt,slice some chicken,"['walk_executor(knifeblock_76)', 'walk_executor(kitchen_counter_122)', 'walk_executor(kitchen_counte
r_123)', 'walk_executor(cupboard_117)', 'walk_executor(fridge_126)', 'switchoff_executor(fridge_126)
', 'open_executor(fridge_126)', 'walk_executor(ceilinglamp_138)', 'walk_executor(kitchen_counter_119
)', 'walk_executor(table_114)', 'walk_executor(knife_2122)', 'grab_executor(knife_2122)', 'walk_exec
utor(food_chicken_2089)', 'grab_executor(food_chicken_2089)', 'walk_executor(cutting_board_2123)', '
put_executor(food_chicken_2089, cutting_board_2123)', 'walk_executor(food_chicken_2089)', 'cut_execu
tor(food_chicken_2089)']","Time consume: 107 seconds
Exp_helper query times: 1
Guidance query times: 1
library scale: 62",1,Scene_id: 1
cdl_dataset/dataset/Wash_clothes/g3.txt,"Hand wash the jacket, then wash it by washing machine.","['walk_executor(bed_197)', 'walk_executor(clothes_underwear_2121)', 'walk_executor(nightstand_192)',
 'walk_executor(couch_269)', 'walk_executor(washing_machine_2079)', 'open_executor(washing_machine_2
079)', 'walk_executor(hanger_293)', 'walk_executor(couch_198)', 'walk_executor(clothes_jacket_2119)'
, 'wash_executor(clothes_jacket_2119)', 'grab_executor(clothes_jacket_2119)', 'walk_executor(washing
_machine_2079)', 'putin_executor(clothes_jacket_2119, washing_machine_2079)', 'plugin_executor(washi
ng_machine_2079)', 'close_executor(washing_machine_2079)', 'switchon_executor(washing_machine_2079)'
]","Time consume: 94 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 64",1,Scene_id: 1
cdl_dataset/dataset/Drink/g5.txt,Use pot to boil some water.,"['walk_executor(stove_2135)', 'open_executor(stove_2135)', 'walk_executor(pot_2138)', 'grab_executor
(pot_2138)', 'walk_executor(sink_19)', 'putin_executor(pot_2138, sink_19)', 'walk_executor(faucet_20
)', 'switchon_executor(faucet_20)', 'walk_executor(pot_2138)', 'grab_executor(pot_2138)', 'walk_exec
utor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_executor(stove_2135)', 'putin_executor(pot_
2138, stove_2135)', 'close_executor(stove_2135)', 'switchon_executor(stove_2135)']","Time consume: 34 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 64","Keystate: k1 - Requires: 10 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Wash_clothes/g4.txt,"First, hand wash the underwear with soap, then put it in the washing machine, add some detergent for
 a thorough clean.","['walk_executor(bed_197)', 'walk_executor(clothes_underwear_2121)', 'wash_executor(clothes_underwear
_2121)', 'grab_executor(clothes_underwear_2121)', 'walk_executor(sink_19)', 'putin_executor(clothes_
underwear_2121, sink_19)', 'walk_executor(clothes_underwear_2121)', 'wash_executor(clothes_underwear
_2121)', 'walk_executor(soap_2125)', 'grab_executor(soap_2125)', 'walk_executor(clothes_underwear_21
21)', 'wash_executor(clothes_underwear_2121)', 'walk_executor(washing_machine_2079)', 'open_executor
(washing_machine_2079)', 'walk_executor(clothes_underwear_2121)', 'grab_executor(clothes_underwear_2
121)', 'walk_executor(washing_machine_2079)', 'putin_executor(clothes_underwear_2121, washing_machin
e_2079)', 'walk_executor(detergent_2155)', 'grab_executor(detergent_2155)', 'walk_executor(washing_m
achine_2079)', 'putin_executor(detergent_2155, washing_machine_2079)']","Time consume: 93 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 64","Keystate: k1 - Requires: 3 steps
Keystate: k2 - Requires: 3 steps
Action Completion Rate: 1.0",Scene_id: 1
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g1.txt,wash the bowls and the plates with dishwasher,"['walk_executor(cupboard_117)', 'walk_executor(kitchen_counter_122)', 'walk_executor(kitchen_counter
_119)', 'walk_executor(dishwasher_129)', 'open_executor(dishwasher_129)', 'walk_executor(bowl_2140)'
, 'grab_executor(bowl_2140)', 'walk_executor(dishwasher_129)', 'putin_executor(bowl_2140, dishwasher
_129)', 'walk_executor(bowl_2141)', 'grab_executor(bowl_2141)', 'walk_executor(dishwasher_129)', 'pu
tin_executor(bowl_2141, dishwasher_129)', 'walk_executor(bowl_2142)', 'grab_executor(bowl_2142)', 'w
alk_executor(dishwasher_129)', 'putin_executor(bowl_2142, dishwasher_129)', 'walk_executor(plate_215
2)', 'grab_executor(plate_2152)', 'walk_executor(dishwasher_129)', 'putin_executor(plate_2152, dishw
asher_129)', 'close_executor(dishwasher_129)', 'switchon_executor(dishwasher_129)']","Time consume: 64 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 65",1,Scene_id: 1
cdl_dataset/dataset/Drink/g1.txt,Get a cup of water.,"['walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(dresser_358)', 'open_e
xecutor(dresser_358)', 'walk_executor(filing_cabinet_399)', 'open_executor(filing_cabinet_399)', 'wa
lk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'walk_execu
tor(table_107)', 'walk_executor(kitchen_counter_230)', 'walk_executor(cup_2063)', 'grab_executor(cup
_2063)', 'walk_executor(sink_42)', 'putin_executor(cup_2063, sink_42)', 'walk_executor(faucet_43)', 
'switchon_executor(faucet_43)', 'walk_executor(cup_2063)', 'grab_executor(cup_2063)', 'walk_executor
(faucet_43)', 'switchoff_executor(faucet_43)']","Time consume: 58 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 66",1,Scene_id: 0
cdl_dataset/dataset/Drink/g4.txt,Get a cup of milk and heat it by microwave.,"['walk_executor(kitchen_counter_128)', 'walk_executor(cupboard_131)', 'open_executor(cupboard_131)',
 'walk_executor(cupboard_130)', 'walk_executor(sink_307)', 'walk_executor(kitchen_counter_129)', 'wa
lk_executor(kitchen_counter_132)', 'walk_executor(table_123)', 'walk_executor(cup_2087)', 'grab_exec
utor(cup_2087)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridg
e_140)', 'grab_executor(milk_2074)', 'putin_executor(milk_2074, cup_2087)', 'walk_executor(microwave
_149)', 'open_executor(microwave_149)', 'putin_executor(cup_2087, microwave_149)', 'close_executor(m
icrowave_149)', 'switchon_executor(microwave_149)']","Time consume: 362 seconds
Exp_helper query times: 1
Guidance query times: 2
library scale: 69",1,Scene_id: 2
cdl_dataset/dataset/Prepare_breakfast/g3.txt,Boil egg.,"['walk_executor(kitchen_counter_128)', 'walk_executor(bookshelf_260)', 'open_executor(bookshelf_260)
', 'walk_executor(kitchen_counter_129)', 'walk_executor(pot_2093)', 'grab_executor(pot_2093)', 'walk
_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(stove_2090)', 'put_executor
(pot_2093, stove_2090)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_execut
or(fridge_140)', 'walk_executor(pot_2093)', 'grab_executor(pot_2093)', 'walk_executor(faucet_134)', 
'switchon_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(stove_2090)', 'put
_executor(pot_2093, stove_2090)', 'walk_executor(pot_2093)', 'open_executor(pot_2093)', 'walk_execut
or(food_egg_2053)', 'grab_executor(food_egg_2053)', 'walk_executor(pot_2093)', 'putin_executor(food_
egg_2053, pot_2093)', 'walk_executor(stove_2090)', 'switchon_executor(stove_2090)']","Time consume: 95 seconds
Exp_helper query times: 0
Guidance query times: 1
library scale: 70",1,Scene_id: 2
cdl_dataset/dataset/Wash_windows/g2.txt,Wipe all the windows in the house by towel.,"['walk_executor(window_2109)', 'open_executor(window_2109)', 'walk_executor(window_40)', 'open_execu
tor(window_40)', 'walk_executor(window_181)', 'open_executor(window_181)', 'walk_executor(window_287
)', 'open_executor(window_287)', 'walk_executor(window_346)', 'open_executor(window_346)', 'walk_exe
cutor(bookshelf_260)', 'open_executor(bookshelf_260)', 'walk_executor(towel_rack_299)', 'walk_execut
or(towel_rack_300)', 'walk_executor(oven_141)', 'open_executor(oven_141)', 'walk_executor(bench_125)
', 'walk_executor(cd_2100)', 'walk_executor(shower_303)', 'walk_executor(bathroom_counter_306)', 'wa
lk_executor(towel_rack_298)', 'walk_executor(towel_2083)', 'grab_executor(towel_2083)', 'walk_execut
or(window_2109)', 'wipe_executor(window_2109)', 'walk_executor(window_40)', 'wipe_executor(window_40
)', 'walk_executor(window_181)', 'wipe_executor(window_181)', 'walk_executor(window_287)', 'wipe_exe
cutor(window_287)', 'walk_executor(window_346)', 'wipe_executor(window_346)']","Time consume: 99 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 72",1,Scene_id: 2
cdl_dataset/dataset/Prepare_a_reading_space/g1.txt,Find the book and put it on the coffee table in home office.,"['walk_executor(coffee_table_2068)', 'walk_executor(table_355)', 'walk_executor(book_2066)', 'grab_e
xecutor(book_2066)', 'walk_executor(coffee_table_2068)', 'put_executor(book_2066, coffee_table_2068)
']","Time consume: 29 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 74",1,Scene_id: 0
cdl_dataset/dataset/Prepare_breakfast/g4.txt,"Make chicken pasta, put it in a plate.","['walk_executor(stove_2090)', 'open_executor(stove_2090)', 'walk_executor(oven_141)', 'open_executor
(oven_141)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_14
0)', 'grab_executor(food_chicken_2050)', 'walk_executor(fryingpan_2107)', 'putin_executor(food_chick
en_2050, fryingpan_2107)', 'grab_executor(fryingpan_2107)', 'walk_executor(stove_2090)', 'put_execut
or(fryingpan_2107, stove_2090)', 'close_executor(stove_2090)', 'switchon_executor(stove_2090)', 'wal
k_executor(pot_2093)', 'grab_executor(pot_2093)', 'walk_executor(faucet_134)', 'switchoff_executor(f
aucet_134)', 'walk_executor(pot_2093)', 'open_executor(pot_2093)', 'walk_executor(dry_pasta_2073)', 
'grab_executor(dry_pasta_2073)', 'walk_executor(pot_2093)', 'putin_executor(dry_pasta_2073, pot_2093
)', 'walk_executor(stove_2090)', 'put_executor(pot_2093, stove_2090)', 'grab_executor(pot_2093)', 'w
alk_executor(faucet_134)', 'switchon_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_
executor(stove_2090)', 'put_executor(pot_2093, stove_2090)', 'walk_executor(kitchen_counter_128)', '
walk_executor(table_123)', 'walk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_execu
tor(cupboard_130)', 'walk_executor(home_office_161)', 'walk_executor(table_127)', 'walk_executor(foo
d_chicken_2050)', 'grab_executor(food_chicken_2050)', 'walk_executor(plate_2105)', 'put_executor(foo
d_chicken_2050, plate_2105)']","Time consume: 223 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 74","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 8 steps
Keystate: k3 - Requires: 6 steps
Keystate: k4 - Requires: 4 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Make_coffee/g1.txt,make a cup of coffee using the coffee maker.,"['walk_executor(coffe_maker_147)', 'switchon_executor(coffe_maker_147)', 'walk_executor(kitchen_coun
ter_128)', 'walk_executor(table_123)', 'walk_executor(cup_2087)', 'grab_executor(cup_2087)', 'walk_e
xecutor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(coffe_maker_147)', 'put_execu
tor(cup_2087, coffe_maker_147)', 'grab_executor(cup_2087)', 'walk_executor(sink_133)', 'putin_execut
or(cup_2087, sink_133)', 'walk_executor(faucet_134)', 'switchon_executor(faucet_134)', 'walk_executo
r(cup_2087)', 'grab_executor(cup_2087)', 'walk_executor(faucet_134)', 'switchoff_executor(faucet_134
)', 'walk_executor(sink_133)', 'putin_executor(cup_2087, sink_133)', 'walk_executor(faucet_134)', 's
witchon_executor(faucet_134)', 'walk_executor(cup_2087)', 'grab_executor(cup_2087)', 'walk_executor(
faucet_134)', 'switchoff_executor(faucet_134)']","Time consume: 93 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 74","Keystate: k1 - Requires: 6 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Clean_the_bathroom/g2.txt,Prepare a sink of soapy water in the bathroom.,"['walk_executor(sink_42)', 'walk_executor(soap_2053)', 'grab_executor(soap_2053)', 'walk_executor(si
nk_42)', 'putin_executor(soap_2053, sink_42)', 'walk_executor(faucet_43)', 'switchon_executor(faucet
_43)', 'switchoff_executor(faucet_43)']","Time consume: 31 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 76",1,Scene_id: 0
cdl_dataset/dataset/Wash_clothes/g2.txt,Wash all the clothes in the basket for clothes by adding soap to the washing machine and running it.,"['walk_executor(closetdrawer_117)', 'walk_executor(closetdrawer_146)', 'walk_executor(closetdrawer_1
58)', 'walk_executor(closetdrawer_160)', 'walk_executor(cpuscreen_171)', 'walk_executor(washing_mach
ine_2007)', 'open_executor(washing_machine_2007)', 'walk_executor(toilet_37)', 'open_executor(toilet
_37)', 'walk_executor(basket_for_clothes_2006)', 'grab_executor(clothes_pants_2085)', 'walk_executor
(washing_machine_2007)', 'putin_executor(clothes_pants_2085, washing_machine_2007)', 'walk_executor(
clothes_shirt_2086)', 'grab_executor(clothes_shirt_2086)', 'walk_executor(washing_machine_2007)', 'p
utin_executor(clothes_shirt_2086, washing_machine_2007)', 'walk_executor(clothes_socks_2087)', 'grab
_executor(clothes_socks_2087)', 'walk_executor(washing_machine_2007)', 'putin_executor(clothes_socks
_2087, washing_machine_2007)', 'walk_executor(clothes_skirt_2088)', 'grab_executor(clothes_skirt_208
8)', 'walk_executor(washing_machine_2007)', 'putin_executor(clothes_skirt_2088, washing_machine_2007
)', 'walk_executor(bathroom_counter_41)', 'walk_executor(bathroom_cabinet_40)', 'open_executor(bathr
oom_cabinet_40)', 'walk_executor(shower_38)', 'walk_executor(bathtub_30)', 'walk_executor(faucet_43)
', 'walk_executor(sink_42)', 'walk_executor(soap_2053)', 'grab_executor(soap_2053)', 'walk_executor(
washing_machine_2007)', 'putin_executor(soap_2053, washing_machine_2007)', 'plugin_executor(washing_
machine_2007)', 'close_executor(washing_machine_2007)', 'switchon_executor(washing_machine_2007)']","Time consume: 250 seconds
Exp_helper query times: 2
Guidance query times: 0
library scale: 79",1,Scene_id: 0
cdl_dataset/dataset/Wash_clothes/g2.txt,Wash all the clothes in the basket for clothes by adding soap to the washing machine and running it.,"['walk_executor(dresser_377)', 'walk_executor(bed_376)', 'walk_executor(washing_machine_2041)', 'ope
n_executor(washing_machine_2041)', 'walk_executor(trashcan_360)', 'walk_executor(bookshelf_260)', 'o
pen_executor(bookshelf_260)', 'walk_executor(ironing_board_2099)', 'walk_executor(bathtub_297)', 'wa
lk_executor(basket_for_clothes_2040)', 'grab_executor(clothes_pants_2113)', 'walk_executor(washing_m
achine_2041)', 'putin_executor(clothes_pants_2113, washing_machine_2041)', 'walk_executor(clothes_sh
irt_2114)', 'grab_executor(clothes_shirt_2114)', 'walk_executor(washing_machine_2041)', 'putin_execu
tor(clothes_shirt_2114, washing_machine_2041)', 'walk_executor(clothes_socks_2115)', 'grab_executor(
clothes_socks_2115)', 'walk_executor(washing_machine_2041)', 'putin_executor(clothes_socks_2115, was
hing_machine_2041)', 'walk_executor(clothes_skirt_2116)', 'grab_executor(clothes_skirt_2116)', 'walk
_executor(washing_machine_2041)', 'putin_executor(clothes_skirt_2116, washing_machine_2041)', 'walk_
executor(bathroom_counter_306)', 'walk_executor(bathroom_cabinet_305)', 'open_executor(bathroom_cabi
net_305)', 'walk_executor(walllamp_183)', 'walk_executor(toilet_302)', 'open_executor(toilet_302)', 
'walk_executor(wallshelf_301)', 'walk_executor(filing_cabinet_378)', 'grab_executor(soap_2037)', 'wa
lk_executor(washing_machine_2041)', 'putin_executor(soap_2037, washing_machine_2041)', 'plugin_execu
tor(washing_machine_2041)', 'close_executor(washing_machine_2041)', 'switchon_executor(washing_machi
ne_2041)']","Time consume: 156 seconds
Exp_helper query times: 2
Guidance query times: 0
library scale: 82",1,Scene_id: 2
cdl_dataset/dataset/Pet_cat/g1.txt,Find my cat and touch it,"['walk_executor(bed_197)', 'walk_executor(pillow_207)', 'walk_executor(couch_198)', 'walk_executor(c
ouch_269)', 'walk_executor(cat_2069)', 'touch_executor(cat_2069) (Failed)', 'open_executor(dresser_2
74)', 'touch_executor(cat_2069)']","Time consume: 58 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 82",Action Completion Rate: 0.0,Scene_id: 1
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g2.txt,Put cleaning solution in the dishwasher. Then wash the bowls and the plates with dishwasher.,"['walk_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)'
, 'open_executor(fridge_289)', 'walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_e
xecutor(sink_231)', 'walk_executor(dishwasher_1001)', 'open_executor(dishwasher_1001)', 'walk_execut
or(plate_1000)', 'walk_executor(sink_42)', 'walk_executor(cleaning_solution_2073)', 'grab_executor(c
leaning_solution_2073)', 'walk_executor(dishwasher_1001)', 'putin_executor(cleaning_solution_2073, d
ishwasher_1001)', 'walk_executor(nightstand_102)', 'walk_executor(table_107)', 'walk_executor(coffee
_table_2068)', 'walk_executor(pot_2069)', 'open_executor(pot_2069)', 'walk_executor(filing_cabinet_3
99)', 'open_executor(filing_cabinet_399)', 'walk_executor(table_226)', 'walk_executor(bowl_2071)', '
grab_executor(bowl_2071)', 'walk_executor(dishwasher_1001)', 'putin_executor(bowl_2071, dishwasher_1
001)', 'walk_executor(bowl_2072)', 'grab_executor(bowl_2072)', 'walk_executor(dishwasher_1001)', 'pu
tin_executor(bowl_2072, dishwasher_1001)', 'walk_executor(plate_1000)', 'grab_executor(plate_1000)',
 'walk_executor(dishwasher_1001)', 'putin_executor(plate_1000, dishwasher_1001)', 'close_executor(di
shwasher_1001)', 'switchon_executor(dishwasher_1001)']","Time consume: 178 seconds
Exp_helper query times: 2
Guidance query times: 0
library scale: 83",1,Scene_id: 0
cdl_dataset/dataset/Make_coffee/g1.txt,make a cup of coffee using the coffee maker.,"['walk_executor(coffe_maker_130)', 'open_executor(coffe_maker_130)', 'walk_executor(cupboard_117)', 
'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_executor(kitchen_counter_123)', 
'walk_executor(kitchen_counter_119)', 'walk_executor(table_270)', 'walk_executor(table_114)', 'walk_
executor(cup_2132)', 'grab_executor(cup_2132)', 'walk_executor(coffe_maker_130)', 'putin_executor(cu
p_2132, coffe_maker_130)', 'close_executor(coffe_maker_130)', 'switchon_executor(coffe_maker_130)']","Time consume: 116 seconds
Exp_helper query times: 1
Guidance query times: 1
library scale: 84",1,Scene_id: 1
cdl_dataset/dataset/Prepare_a_reading_space/g2.txt,Find the book and put it on the table in bedroom. Then turn on the light in the bedroom.,"['walk_executor(bookshelf_233)', 'open_executor(bookshelf_233)', 'walk_executor(bookshelf_101)', 'op
en_executor(bookshelf_101)', 'walk_executor(bookshelf_354)', 'open_executor(bookshelf_354)', 'walk_e
xecutor(book_2066)', 'grab_executor(book_2066)', 'walk_executor(table_107)', 'put_executor(book_2066
, table_107)', 'walk_executor(light_169)', 'switchon_executor(light_169)']","Time consume: 61 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 84","Keystate: k1 - Requires: 4 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: No actions required",Scene_id: 0
