cdl_dataset/dataset/Iron_clothes/g1.txt,Clean a shirt and iron this shirt.,"['walk_executor(closetdrawer_116)', 'walk_executor(hanger_141)', 'walk_executor(washing_machine_2007
)', 'open_executor(washing_machine_2007)', 'walk_executor(doorjamb_346)', 'walk_executor(hanger_114)
', 'walk_executor(closetdrawer_154)', 'walk_executor(bathroom_counter_41)', 'walk_executor(towel_rac
k_34)', 'walk_executor(basket_for_clothes_2006)', 'grab_executor(clothes_shirt_2086)', 'walk_executo
r(washing_machine_2007)', 'putin_executor(clothes_shirt_2086, washing_machine_2007)', 'close_executo
r(washing_machine_2007)', 'plugin_executor(washing_machine_2007)', 'switchon_executor(washing_machin
e_2007)', 'walk_executor(ironing_board_2074)', 'walk_executor(washing_machine_2007)', 'switchoff_exe
cutor(washing_machine_2007)', 'open_executor(washing_machine_2007)', 'walk_executor(clothes_shirt_20
86)', 'grab_executor(clothes_shirt_2086)', 'walk_executor(ironing_board_2074)', 'put_executor(clothe
s_shirt_2086, ironing_board_2074)', 'walk_executor(iron_2089)', 'plugin_executor(iron_2089)', 'switc
hon_executor(iron_2089)', 'walk_executor(clothes_shirt_2086)', 'wash_executor(clothes_shirt_2086)']","Time consume: 202 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 129","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 4 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Write_an_email/g2.txt,"Sit on the chair in front of the computer in the home office. Touch the mouse near the computer to t
urn it on.","['walk_executor(computer_276)', 'walk_executor(chair_271)', 'walk_executor(desk_272)', 'walk_executo
r(table_270)', 'walk_executor(desk_193)', 'walk_executor(chair_194)', 'sit_executor(chair_194)', 'st
andup_executor(char)', 'walk_executor(chair_271)', 'sit_executor(chair_271)', 'standup_executor(char
)', 'walk_executor(mouse_213)', 'touch_executor(mouse_213)', 'touch_executor(mouse_213)', 'walk_exec
utor(mouse_280)', 'touch_executor(mouse_280)']","Time consume: 115 seconds
Exp_helper query times: 0
Guidance query times: 1
library scale: 132",1,Scene_id: 1
cdl_dataset/dataset/Put_groceries_in_Fridge/g2.txt,"Wash the fish at first. Then put milk, turkey, eggs, fish and chicken on the table in dining room.","['walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'grab_e
xecutor(food_fish_2054)', 'walk_executor(sink_133)', 'putin_executor(food_fish_2054, sink_133)', 'wa
lk_executor(food_fish_2054)', 'wash_executor(food_fish_2054)', 'walk_executor(milk_2074)', 'grab_exe
cutor(milk_2074)', 'walk_executor(table_123)', 'put_executor(milk_2074, table_123)', 'walk_executor(
food_turkey_2071)', 'grab_executor(food_turkey_2071)', 'walk_executor(table_123)', 'put_executor(foo
d_turkey_2071, table_123)', 'walk_executor(food_egg_2053)', 'grab_executor(food_egg_2053)', 'walk_ex
ecutor(table_123)', 'put_executor(food_egg_2053, table_123)', 'walk_executor(food_fish_2054)', 'grab
_executor(food_fish_2054)', 'walk_executor(table_123)', 'put_executor(food_fish_2054, table_123)', '
walk_executor(food_chicken_2050)', 'grab_executor(food_chicken_2050)', 'walk_executor(table_123)', '
put_executor(food_chicken_2050, table_123)']","Time consume: 68 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 134",1,Scene_id: 2
cdl_dataset/dataset/Drink/g3.txt,Get a cup of water and add some sliced kiwi inside.,"['walk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_executor(kitchen_counter_129)',
 'walk_executor(sink_133)', 'walk_executor(cupboard_130)', 'walk_executor(stove_2090)', 'open_execut
or(stove_2090)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridg
e_140)', 'walk_executor(table_123)', 'walk_executor(cup_2087)', 'grab_executor(cup_2087)', 'walk_exe
cutor(sink_133)', 'putin_executor(cup_2087, sink_133)', 'walk_executor(cup_2087)', 'grab_executor(cu
p_2087)', 'walk_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(sink_133)', 
'putin_executor(cup_2087, sink_133)', 'walk_executor(faucet_134)', 'switchon_executor(faucet_134)', 
'walk_executor(cup_2087)', 'grab_executor(cup_2087)', 'walk_executor(faucet_134)', 'switchoff_execut
or(faucet_134)', 'walk_executor(sink_133)', 'putin_executor(cup_2087, sink_133)', 'walk_executor(fau
cet_134)', 'switchon_executor(faucet_134)', 'walk_executor(cup_2087)', 'grab_executor(cup_2087)', 'w
alk_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(kitchen_counter_128)', '
walk_executor(food_kiwi_2060)', 'grab_executor(food_kiwi_2060)', 'walk_executor(cutting_board_2080)'
, 'put_executor(food_kiwi_2060, cutting_board_2080)', 'walk_executor(knifeblock_52)', 'walk_executor
(doorjamb_356)', 'walk_executor(microwave_149)', 'open_executor(microwave_149)', 'walk_executor(benc
h_125)', 'walk_executor(toaster_144)', 'walk_executor(dishwasher_143)', 'open_executor(dishwasher_14
3)', 'grab_executor(knife_2036)', 'walk_executor(food_kiwi_2060)', 'cut_executor(food_kiwi_2060)', '
grab_executor(food_kiwi_2060) (Failed)', 'walk_executor(washing_machine_2041)', 'put_executor(cup_20
87, washing_machine_2041)', 'walk_executor(food_kiwi_2060)', 'grab_executor(food_kiwi_2060)', 'walk_
executor(cup_2087)', 'putin_executor(food_kiwi_2060, cup_2087)']","Time consume: 198 seconds
Exp_helper query times: 2
Guidance query times: 2
library scale: 134","Keystate: k1 - Requires: 7 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Wash_clothes/g4.txt,"First, hand wash the underwear with soap, then put it in the washing machine, add some detergent for
 a thorough clean.","['walk_executor(sink_133)', 'walk_executor(bathroom_cabinet_305)', 'open_executor(bathroom_cabinet_3
05)', 'walk_executor(sink_133)', 'walk_executor(bathroom_cabinet_305)', 'walk_executor(sink_307)', '
walk_executor(shower_303)', 'walk_executor(washing_machine_2041)', 'open_executor(washing_machine_20
41)', 'walk_executor(filing_cabinet_378)', 'walk_executor(dresser_377)', 'walk_executor(home_office_
161)', 'walk_executor(clothes_underwear_2022)', 'grab_executor(clothes_underwear_2022)', 'walk_execu
tor(sink_133)', 'putin_executor(clothes_underwear_2022, sink_133)', 'walk_executor(soap_2037)', 'gra
b_executor(soap_2037)', 'walk_executor(sink_133)', 'putin_executor(soap_2037, sink_133)', 'walk_exec
utor(clothes_underwear_2022)', 'wash_executor(clothes_underwear_2022)', 'wash_executor(clothes_under
wear_2022)', 'grab_executor(clothes_underwear_2022)', 'walk_executor(washing_machine_2041)', 'putin_
executor(clothes_underwear_2022, washing_machine_2041)', 'walk_executor(detergent_2108)', 'grab_exec
utor(detergent_2108)', 'walk_executor(washing_machine_2041)', 'putin_executor(detergent_2108, washin
g_machine_2041)']","Time consume: 130 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 134","Keystate: k1 - Requires: 5 steps
Keystate: k2 - Requires: 3 steps
Action Completion Rate: 1.0",Scene_id: 2
cdl_dataset/dataset/Listen_to_music/g2.txt,Turn on the dvd player with remote control.,"['walk_executor(tvstand_116)', 'walk_executor(tvstand_273)', 'walk_executor(remote_control_2124)', '
grab_executor(remote_control_2124)', 'walk_executor(dvd_player_2130)', 'touch_executor(remote_contro
l_2124)']","Time consume: 59 seconds
Exp_helper query times: 0
Guidance query times: 1
library scale: 136",1,Scene_id: 1
cdl_dataset/dataset/Turn_on_light/g1.txt,Turn on the lights in the bathroom.,"['walk_executor(light_64)', 'switchon_executor(light_64)']","Time consume: 10 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 137",1,Scene_id: 0
cdl_dataset/dataset/Prepare_a_reading_space/g4.txt,"Find the book and put it on the coffe table in home office. Then prepare a cup of hot milk, put it o
n the table.","['walk_executor(home_office_161)', 'walk_executor(bookshelf_137)', 'open_executor(bookshelf_137)', '
walk_executor(bookshelf_136)', 'walk_executor(book_2091)', 'grab_executor(book_2091)', 'walk_executo
r(table_193)', 'put_executor(book_2091, table_193)', 'walk_executor(sink_133)', 'walk_executor(cup_2
089)', 'walk_executor(sink_307)', 'walk_executor(faucet_134)', 'walk_executor(table_123)', 'walk_exe
cutor(cup_2087)', 'grab_executor(cup_2087)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge
_140)', 'open_executor(fridge_140)', 'grab_executor(milk_2074)', 'putin_executor(milk_2074, cup_2087
)', 'walk_executor(microwave_149)', 'open_executor(microwave_149)', 'putin_executor(cup_2087, microw
ave_149)', 'close_executor(microwave_149)', 'switchon_executor(microwave_149)', 'switchoff_executor(
microwave_149)', 'open_executor(microwave_149)', 'walk_executor(cup_2087)', 'grab_executor(cup_2087)
', 'walk_executor(table_193)', 'put_executor(cup_2087, table_193)']","Time consume: 115 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 139",1,Scene_id: 2
cdl_dataset/dataset/Prepare_dinner/g4.txt,Fried rice with egg.,"['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_e
xecutor(food_egg_2020)', 'walk_executor(wallshelf_235)', 'walk_executor(wallshelf_234)', 'walk_execu
tor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(wallshelf_35)', 'walk_executor(tab
lelamp_97)', 'walk_executor(closetdrawer_116)', 'walk_executor(table_226)', 'walk_executor(bowl_2071
)', 'put_executor(food_egg_2020, bowl_2071)', 'touch_executor(bowl_2071)', 'walk_executor(kitchen_co
unter_230)', 'walk_executor(food_egg_2020)', 'grab_executor(food_egg_2020)', 'walk_executor(cutting_
board_2051)', 'put_executor(food_egg_2020, cutting_board_2051)', 'walk_executor(knife_2050)', 'grab_
executor(knife_2050)', 'walk_executor(food_egg_2020)', 'cut_executor(food_egg_2020)', 'grab_executor
(food_egg_2020)', 'walk_executor(bowl_2071)', 'putin_executor(food_egg_2020, bowl_2071)', 'grab_exec
utor(food_egg_2020)', 'walk_executor(fryingpan_2083)', 'putin_executor(food_egg_2020, fryingpan_2083
)', 'walk_executor(food_rice_2036)', 'grab_executor(food_rice_2036)', 'walk_executor(fryingpan_2083)
', 'putin_executor(food_rice_2036, fryingpan_2083)', 'walk_executor(dishwasher_1001)', 'open_executo
r(dishwasher_1001)', 'walk_executor(coffee_table_2068)', 'walk_executor(ceilinglamp_223)', 'walk_exe
cutor(powersocket_246)', 'walk_executor(sink_231)', 'walk_executor(food_rice_2036)', 'grab_executor(
food_rice_2036)', 'walk_executor(plate_1000)', 'put_executor(food_rice_2036, plate_1000)', 'walk_exe
cutor(food_egg_2020)', 'grab_executor(food_egg_2020)', 'walk_executor(plate_1000)', 'putin_executor(
food_egg_2020, plate_1000)', 'grab_executor(food_rice_2036)', 'putin_executor(food_rice_2036, plate_
1000)', 'wash_executor(plate_1000)', 'grab_executor(plate_1000)', 'walk_executor(coffee_table_2068)'
, 'put_executor(plate_1000, coffee_table_2068)']","Time consume: 340 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 139","Keystate: k1 - Requires: 14 steps
Keystate: k2 - Requires: 16 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g1.txt,wash the bowls and the plates with dishwasher,"['walk_executor(dishwasher_143)', 'switchon_executor(dishwasher_143)', 'switchoff_executor(dishwashe
r_143)', 'open_executor(dishwasher_143)', 'walk_executor(sink_133)', 'walk_executor(cupboard_131)', 
'open_executor(cupboard_131)', 'walk_executor(cupboard_130)', 'walk_executor(kitchen_counter_129)', 
'walk_executor(kitchen_counter_128)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)',
 'open_executor(fridge_140)', 'walk_executor(table_123)', 'walk_executor(bowl_2095)', 'grab_executor
(bowl_2095)', 'walk_executor(dishwasher_143)', 'putin_executor(bowl_2095, dishwasher_143)', 'walk_ex
ecutor(table_123)', 'walk_executor(table_127)', 'walk_executor(bowl_2096)', 'grab_executor(bowl_2096
)', 'walk_executor(dishwasher_143)', 'putin_executor(bowl_2096, dishwasher_143)', 'walk_executor(bow
l_2097)', 'grab_executor(bowl_2097)', 'walk_executor(dishwasher_143)', 'putin_executor(bowl_2097, di
shwasher_143)', 'walk_executor(plate_2105)', 'grab_executor(plate_2105)', 'walk_executor(dishwasher_
143)', 'putin_executor(plate_2105, dishwasher_143)', 'close_executor(dishwasher_143)', 'switchon_exe
cutor(dishwasher_143)']","Time consume: 109 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 140",1,Scene_id: 2
cdl_dataset/dataset/Turn_on_light/g1.txt,Turn on the lights in the bathroom.,"['walk_executor(light_325)', 'switchon_executor(light_325)']","Time consume: 9 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 141",1,Scene_id: 2
cdl_dataset/dataset/Prepare_dinner/g2.txt,Roast chicken with onion in the oven.,"['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_e
xecutor(food_chicken_2017)', 'walk_executor(sink_42)', 'putin_executor(food_chicken_2017, sink_42)',
 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'walk_executor(food_chicken_2017)', 'wa
sh_executor(food_chicken_2017)', 'walk_executor(food_onion_2032)', 'grab_executor(food_onion_2032)',
 'walk_executor(sink_42)', 'putin_executor(food_onion_2032, sink_42)', 'walk_executor(food_onion_203
2)', 'wash_executor(food_onion_2032)', 'walk_executor(stove_2065)', 'open_executor(stove_2065)', 'wa
lk_executor(food_chicken_2017)', 'grab_executor(food_chicken_2017)', 'walk_executor(stove_2065)', 'p
utin_executor(food_chicken_2017, stove_2065)', 'walk_executor(food_onion_2032)', 'grab_executor(food
_onion_2032)', 'walk_executor(stove_2065)', 'putin_executor(food_onion_2032, stove_2065)', 'close_ex
ecutor(stove_2065)']","Time consume: 174 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 141","Keystate: k1 - Requires: 1 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Write_an_email/g1.txt,Turn on the computer in home office.,"['walk_executor(computer_417)', 'switchon_executor(computer_417)']","Time consume: 14 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 141","Keystate: k1 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Prepare_a_reading_space/g4.txt,"Find the book and put it on the coffe table in home office. Then prepare a cup of hot milk, put it o
n the table.","['walk_executor(bookshelf_124)', 'open_executor(bookshelf_124)', 'walk_executor(book_2136)', 'grab_e
xecutor(book_2136)', 'walk_executor(table_270)', 'put_executor(book_2136, table_270)', 'walk_executo
r(kitchen_counter_122)', 'walk_executor(kitchen_counter_123)', 'walk_executor(cupboard_117)', 'walk_
executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_executor(mousepad_214)', 'walk_executo
r(book_2137)', 'open_executor(book_2137)', 'walk_executor(table_114)', 'walk_executor(cup_2132)', 'g
rab_executor(cup_2132)', 'walk_executor(milk_2115)', 'grab_executor(milk_2115)', 'walk_executor(cup_
2132)', 'putin_executor(milk_2115, cup_2132)', 'walk_executor(microwave_135)', 'open_executor(microw
ave_135)', 'putin_executor(cup_2132, microwave_135)', 'close_executor(microwave_135)', 'switchon_exe
cutor(microwave_135)', 'switchoff_executor(microwave_135)', 'open_executor(microwave_135)', 'walk_ex
ecutor(cup_2132)', 'grab_executor(cup_2132)', 'walk_executor(table_270)', 'put_executor(cup_2132, ta
ble_270)']","Time consume: 94 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 143",1,Scene_id: 1
cdl_dataset/dataset/Prepare_dinner/g1.txt,Boil some rice by pot.,"['walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_executor(cupboard_117)', 'walk_
executor(kitchen_counter_123)', 'walk_executor(kitchen_counter_119)', 'walk_executor(pot_2138)', 'gr
ab_executor(pot_2138)', 'walk_executor(sink_19)', 'putin_executor(pot_2138, sink_19)', 'walk_executo
r(faucet_20)', 'switchon_executor(faucet_20)', 'walk_executor(pot_2138)', 'grab_executor(pot_2138)',
 'walk_executor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_executor(stove_2135)', 'put_exec
utor(pot_2138, stove_2135)', 'switchon_executor(stove_2135)']","Time consume: 45 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 143","Keystate: k1 - Requires: 15 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Prepare_dinner/g2.txt,Roast chicken with onion in the oven.,"['walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'grab_e
xecutor(food_chicken_2089)', 'walk_executor(sink_19)', 'putin_executor(food_chicken_2089, sink_19)',
 'walk_executor(faucet_20)', 'switchon_executor(faucet_20)', 'walk_executor(food_chicken_2089)', 'wa
sh_executor(food_chicken_2089)', 'walk_executor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_
executor(food_onion_2104)', 'grab_executor(food_onion_2104)', 'walk_executor(sink_19)', 'putin_execu
tor(food_onion_2104, sink_19)', 'walk_executor(faucet_20)', 'switchon_executor(faucet_20)', 'walk_ex
ecutor(food_onion_2104)', 'wash_executor(food_onion_2104)', 'walk_executor(faucet_20)', 'switchoff_e
xecutor(faucet_20)', 'walk_executor(stove_2135)', 'open_executor(stove_2135)', 'walk_executor(food_c
hicken_2089)', 'grab_executor(food_chicken_2089)', 'walk_executor(stove_2135)', 'putin_executor(food
_chicken_2089, stove_2135)', 'walk_executor(food_onion_2104)', 'grab_executor(food_onion_2104)', 'wa
lk_executor(stove_2135)', 'putin_executor(food_onion_2104, stove_2135)', 'close_executor(stove_2135)
', 'switchon_executor(stove_2135)']","Time consume: 37 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 145",1,Scene_id: 1
cdl_dataset/dataset/Pet_cat/g4.txt,Wash my cat in a sink,"['walk_executor(closetdrawer_116)', 'walk_executor(closetdrawer_160)', 'walk_executor(sink_231)', 'w
alk_executor(sink_42)', 'walk_executor(washing_machine_2007)', 'open_executor(washing_machine_2007)'
, 'walk_executor(doorjamb_346)', 'walk_executor(cat_2055)', 'grab_executor(cat_2055)', 'walk_executo
r(sink_42)', 'putin_executor(cat_2055, sink_42)', 'walk_executor(cat_2055)', 'wash_executor(cat_2055
)']","Time consume: 64 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 147",1,Scene_id: 0
cdl_dataset/dataset/Change_TV_channel/g2.txt,Turn on the TV with the remote control.,"['walk_executor(tvstand_353)', 'walk_executor(remote_control_2052)', 'grab_executor(remote_control_2
052)', 'touch_executor(remote_control_2052)', 'walk_executor(television_248)', 'switchon_executor(te
levision_248)']","Time consume: 13 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 148",1,Scene_id: 0
cdl_dataset/dataset/Cook_some_food/g1.txt,Boil vegetables with a pot on the stove.,"['walk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_executor(cupboard_130)', 'walk_
executor(pot_54)', 'open_executor(pot_54)', 'walk_executor(kitchen_counter_128)', 'walk_executor(sto
ve_2090)', 'open_executor(stove_2090)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)
', 'open_executor(fridge_140)', 'walk_executor(pot_2093)', 'open_executor(pot_2093)', 'walk_executor
(food_vegetable_2072)', 'grab_executor(food_vegetable_2072)', 'walk_executor(pot_2093)', 'putin_exec
utor(food_vegetable_2072, pot_2093)', 'grab_executor(pot_2093)', 'walk_executor(stove_2090)', 'put_e
xecutor(pot_2093, stove_2090)', 'close_executor(stove_2090)', 'switchon_executor(stove_2090)']","Time consume: 45 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 148","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 6 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Cook_some_food/g1.txt,Boil vegetables with a pot on the stove.,"['walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(wallshelf_235)', 'walk
_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'ope
n_executor(fridge_289)', 'walk_executor(pot_2069)', 'open_executor(pot_2069)', 'walk_executor(food_v
egetable_2041)', 'grab_executor(food_vegetable_2041)', 'walk_executor(pot_2069)', 'putin_executor(fo
od_vegetable_2041, pot_2069)', 'grab_executor(pot_2069)', 'walk_executor(stove_2065)', 'put_executor
(pot_2069, stove_2065)', 'switchon_executor(stove_2065)']","Time consume: 63 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 148","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 6 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Prepare_a_reading_space/g1.txt,Find the book and put it on the coffee table in home office.,"['walk_executor(bookshelf_137)', 'open_executor(bookshelf_137)', 'walk_executor(bookshelf_136)', 'wa
lk_executor(book_2091)', 'open_executor(book_2091)', 'grab_executor(book_2091)', 'walk_executor(tabl
e_193)', 'put_executor(book_2091, table_193)']","Time consume: 33 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 150",1,Scene_id: 2
cdl_dataset/dataset/Make_coffee/g2.txt,"make a cup of coffee using the coffee maker, then add milk and sugar.","['walk_executor(coffe_maker_147)', 'open_executor(coffe_maker_147)', 'close_executor(coffe_maker_147
)', 'switchon_executor(coffe_maker_147)', 'switchoff_executor(coffe_maker_147)', 'open_executor(coff
e_maker_147)', 'walk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_executor(coffe_ma
ker_147)', 'walk_executor(cupboard_130)', 'walk_executor(coffe_maker_147)', 'walk_executor(walllamp_
289)', 'walk_executor(coffe_maker_147)', 'walk_executor(bench_125)', 'walk_executor(coffe_maker_147)
', 'walk_executor(kitchen_counter_128)', 'walk_executor(coffe_maker_147)', 'walk_executor(kitchen_co
unter_132)', 'walk_executor(coffe_maker_147)', 'walk_executor(sink_133)', 'walk_executor(coffe_maker
_147)', 'walk_executor(table_123)', 'walk_executor(coffe_maker_147)', 'walk_executor(cup_2087)', 'gr
ab_executor(cup_2087)', 'walk_executor(coffe_maker_147)', 'putin_executor(cup_2087, coffe_maker_147)
', 'close_executor(coffe_maker_147)', 'switchon_executor(coffe_maker_147)', 'walk_executor(fridge_14
0)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'grab_executor(milk_2074)', 'wal
k_executor(cup_2087)', 'putin_executor(milk_2074, cup_2087)', 'walk_executor(food_sugar_2070)', 'gra
b_executor(food_sugar_2070)', 'walk_executor(cup_2087)', 'putin_executor(food_sugar_2070, cup_2087)'
]","Time consume: 175 seconds
Exp_helper query times: 1
Guidance query times: 1
library scale: 152",1,Scene_id: 2
cdl_dataset/dataset/Prepare_dinner/g3.txt,Cook bacon.,"['walk_executor(kitchen_counter_230)', 'walk_executor(fryingpan_2083)', 'grab_executor(fryingpan_208
3)', 'walk_executor(stove_2065)', 'put_executor(fryingpan_2083, stove_2065)', 'walk_executor(oil_207
9)', 'grab_executor(oil_2079)', 'walk_executor(fryingpan_2083)', 'putin_executor(oil_2079, fryingpan
_2083)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)',
 'grab_executor(food_bacon_2010)', 'walk_executor(fryingpan_2083)', 'putin_executor(food_bacon_2010,
 fryingpan_2083)']","Time consume: 27 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 152","Keystate: k1 - Requires: 1 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Prepare_dinner/g4.txt,Fried rice with egg.,"['walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_executor(fridge_126)', 'switcho
ff_executor(fridge_126)', 'open_executor(fridge_126)', 'grab_executor(food_rice_2108)', 'walk_execut
or(sink_19)', 'putin_executor(food_rice_2108, sink_19)', 'walk_executor(faucet_20)', 'switchon_execu
tor(faucet_20)', 'walk_executor(food_rice_2108)', 'wash_executor(food_rice_2108)', 'walk_executor(fa
ucet_20)', 'switchoff_executor(faucet_20)', 'walk_executor(stove_2135)', 'open_executor(stove_2135)'
, 'walk_executor(faucet_20)', 'switchon_executor(faucet_20)', 'walk_executor(food_rice_2108)', 'wash
_executor(food_rice_2108)', 'walk_executor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_execu
tor(pot_2138)', 'open_executor(pot_2138)', 'walk_executor(food_rice_2108)', 'grab_executor(food_rice
_2108)', 'walk_executor(pot_2138)', 'putin_executor(food_rice_2108, pot_2138)', 'grab_executor(pot_2
138)', 'walk_executor(stove_2135)', 'put_executor(pot_2138, stove_2135)', 'close_executor(stove_2135
)', 'switchon_executor(stove_2135)', 'walk_executor(kitchen_counter_122)', 'walk_executor(food_egg_2
092)', 'grab_executor(food_egg_2092)', 'walk_executor(fryingpan_2154)', 'putin_executor(food_egg_209
2, fryingpan_2154)', 'grab_executor(fryingpan_2154)', 'walk_executor(stove_2135)', 'put_executor(fry
ingpan_2154, stove_2135)', 'walk_executor(food_rice_2108)', 'grab_executor(food_rice_2108)', 'walk_e
xecutor(fryingpan_2154)', 'putin_executor(food_rice_2108, fryingpan_2154)']","Time consume: 130 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 152","Keystate: k1 - Requires: 11 steps
Keystate: k2 - Requires: 4 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Prepare_breakfast/g1.txt,Slice and toast bread.,[],"Time consume: 154 seconds
Exp_helper query times: 0
Guidance query times: 3
library scale: 152","Keystate: k1 - Requires: 14 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Wash_windows/g1.txt,Open the windows in the bathroom.,"['walk_executor(window_63)', 'open_executor(window_63)']","Time consume: 9 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 153",1,Scene_id: 0
cdl_dataset/dataset/Prepare_a_reading_space/g1.txt,Find the book and put it on the coffee table in home office.,"['walk_executor(bookshelf_124)', 'open_executor(bookshelf_124)', 'walk_executor(book_2136)', 'open_e
xecutor(book_2136)', 'grab_executor(book_2136)', 'walk_executor(table_270)', 'put_executor(book_2136
, table_270)']","Time consume: 26 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 155",1,Scene_id: 1
cdl_dataset/dataset/Pet_cat/g4.txt,Wash my cat in a sink,"['walk_executor(sink_307)', 'walk_executor(bathroom_cabinet_305)', 'open_executor(bathroom_cabinet_3
05)', 'walk_executor(bathtub_297)', 'walk_executor(shower_303)', 'walk_executor(toilet_302)', 'open_
executor(toilet_302)', 'walk_executor(basket_for_clothes_2040)', 'walk_executor(home_office_161)', '
walk_executor(cat_2082)', 'grab_executor(cat_2082)', 'walk_executor(sink_133)', 'putin_executor(cat_
2082, sink_133)', 'walk_executor(cat_2082)', 'wash_executor(cat_2082)']","Time consume: 41 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 156",1,Scene_id: 2
